conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Anak Bangsa butuh gizi untuk masa depan mereka beginilah perjuangan antar paket mbg ke wilayah 3t di Sidoarjo https://t.co/C3vtIjpcGK #3TIndonesia,1.98729e+18,,,in,,0,0,0,https://x.com/undefined/status/1987294062525964609,1.37393e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,1,Kadang kebahagiaan gak perlu mewah melihat senyum polos Anak Bangsa adalah kebahagiaan tersendiri. Sejumlah anak sekolah dasar di wilayah terpencil #3TIndonesia ternyata ada yang baru pertama kali melihat dan mencicipi buah kelengkeng berkat adanya program MBG. https://t.co/Z7CdM50f0n,1.98729e+18,https://pbs.twimg.com/media/G5PQhEAawAAMvI-.jpg,,in,,0,0,1,https://x.com/undefined/status/1987294062513430972,1.41191e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Program MBG di daerah 3T akan menggunakan fasilitas dapur sekolah. Ini adalah komitmen serius untuk masa depan Anak Bangsa di pelosok. #3TIndonesia Malming Menit Dear X #MeAndTheeSeriesSpecial Minggu permen jumbo https://t.co/5K7E93Dvmn,1.98729e+18,https://pbs.twimg.com/media/G5Qa_gXbIAMBUMN.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294062475681938,1.97293e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Program MBG membawa perubahan nyata semangat belajar meningkat karena Anak Bangsa di pelosok kini merasakan energi dari makanan bergizi setiap hari #3TIndonesia https://t.co/ilEh37rsmF,1.98729e+18,https://pbs.twimg.com/media/G5QzaN-bUAAd5q0.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294062269882752,1.93826e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,1,Ternyata MBG juga bisa menambah motivasi Anak Bangsa ke sekolah karena Kerja Nyata MBG sudah menjadi bagian Penting Kesaharian mereka #3TIndonesia https://t.co/vg1seo3AU6,1.98729e+18,https://pbs.twimg.com/media/G5POhW7bUAArSV7.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294062135939248,621602653.0,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Pembangunan dapur MBG di wilayah 3T bukti komitmen pemerintah agar seluruh Anak Bangsa merasakan makanan bergizi tanpa terkecuali #3TIndonesia https://t.co/28Ak1iw45k,1.98729e+18,https://pbs.twimg.com/media/G5Q6EFmbIAEbj8Q.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294061636821446,1.91269e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Perjalanan berat medan ekstrem tapi komitmen MBG untuk menjangkau setiap Anak Bangsa di pelosok tak pernah surut. Salut banget. #3TIndonesia Malming Menit Dear X #MeAndTheeSeriesSpecial Minggu permen jumbo https://t.co/oLei5QnqXB,1.98729e+18,https://pbs.twimg.com/media/G5Qch4YbIAEDlXS.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294061615546699,1.97293e+18,
1.98729e+18,Sat Nov 08 23:00:01 +0000 2025,0,Desa harus siswi SD yang membawa pulang makanan mbg ke rumahnya Program MBG hadir untuk Anak Bangsa agar lebih sehat dan bergizi https://t.co/UsoOwrFHsL #3TIndonesia,1.98729e+18,,,in,,0,0,0,https://x.com/undefined/status/1987294061372506127,1.37393e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,BGN berkolaborasi dengan Gapembi membangun 6.000 SPPG atau dapur MBG di wilayah terdepan tertinggal dan terluar #3TIndonesia untuk mendukung ketahanan pangan Anak Bangsa https://t.co/yFwgxbT2MN,1.98729e+18,,,in,,0,0,0,https://x.com/undefined/status/1987294061032595524,1.53444e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Dari dapur2 kecil MBG diseluruh pelosok negeri maka tercipta lah kondisi ketahanan pangan yg sangat membantu para petani asli Anak Bangsa #3TIndonesia https://t.co/p1X9Y9B3Z9,1.98729e+18,https://pbs.twimg.com/media/G5QxLUebIAARoif.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060940341570,1.3702e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,BGN bekerja dengan dedikasi tinggi untuk mempercepat pembangunan dapur SPPG di wilayah 3T agar MBG bs tersalurkan utk anak-anak di wilayah 3T. Dapur MBG tak hanya menyediakan MBG tp juga untuk mencerdaskan Anak Bangsa #3TIndonesia https://t.co/KymbdJtpaP,1.98729e+18,https://pbs.twimg.com/media/G5P5QDQakAAnycK.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060600828030,870716143.0,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Dari dapur hingga ladang MBG menggerakkan ekonomi lokal dan memberdayakan Anak Bangsa di pelosok negeri. #3TIndonesia https://t.co/oTMI5CSNap,1.98729e+18,https://pbs.twimg.com/media/G5PkObmbIAcn-Nt.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060420473168,1.49727e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Program Makan Bergizi Gratis (MBG) kini menjadi penopang penting bagi anak-anak Anak Bangsa dari keluarga prasejahtera. #3TIndonesia https://t.co/1M5T8HjzO8,1.98729e+18,https://pbs.twimg.com/media/G5O93swbsAAvayh.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060390834263,1.59686e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Program MBG hadir di wilayah 3T sebagai wujud nyata kepedulian negara terhadap Anak Bangsa demi pemenuhan gizi dan penguatan ekonomi lokal #3TIndonesia https://t.co/6vhgIvFR37,1.98729e+18,https://pbs.twimg.com/media/G5Q53jbasAAnq9o.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060386918408,1.91269e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Untuk mencerdaskan Anak Bangsa Pemerintah Kabupaten Mamasa maksimalkan dapur mbg https://t.co/E0qbNwHG0t #3TIndonesia,1.98729e+18,,,in,,0,0,0,https://x.com/undefined/status/1987294060382396656,1.37393e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Untuk mencerdaskan Anak Bangsa Program MBG hadir di wilayah 3T yg mrpkn komitmen Pemerintah utk meningkatkan akses gizi anak-anak dan berantas stunting. Ini adalah langkah penting utk pemerataan pembangunan dan meningkatkan kualitas SDM di wilayah tersebut. #3TIndonesia https://t.co/uMBT6A7QTD,1.98729e+18,https://pbs.twimg.com/media/G5P7qOzbIAc4pWH.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060097245274,870716143.0,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Kerja nyata pemerintah untuk Anak Bangsa ! Program MBG hadir di wilayah 3T memastikan semua anak mendapat gizi seimbang dan kesempatan tumbuh sehat. #3TIndonesia https://t.co/UgLRdsZzN3,1.98729e+18,https://pbs.twimg.com/media/G5Pj6lia8AAtDp_.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294060005167517,1.49727e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,1,Distribusi Adalah Kunci. Distribusi MBG di daerah 3T penuh tantangan. Dukung terus upaya ini agar gizi terbaik sampai pada Anak Bangsa kita yg lebih sehat dan bahagia. #3TIndonesia Malming Menit Dear X #MeAndTheeSeriesSpecial Minggu permen jumbo https://t.co/K0PhRj54o3,1.98729e+18,https://pbs.twimg.com/media/G5Q5gL5bIAApRHG.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059900047805,1.97302e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Pembangunan dapur MBG di wilayah 3T jadi bukti nyata kerja untuk Anak Bangsa demi akses makanan bergizi yang merata di seluruh Indonesia #3TIndonesia https://t.co/3Act7N9DvX,1.98729e+18,https://pbs.twimg.com/media/G5Qv5qGawAAtxjX.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059749310540,1.93426e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,MBG di wilayah 3T menjadi langkah strategis untuk memperkuat ketahanan pangan daerah terpencil sekaligus memastikan setiap Anak Bangsa tumbuh sehat dan berdaya #3TIndonesia https://t.co/Ic4Hs0UNII,1.98729e+18,https://pbs.twimg.com/media/G5QzKwAbYAAEpo0.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059711635789,1.93826e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Program MBG di #3TIndonesia untuk Anak Bangsa dari pemenuhan gizi hingga pemberdayaan ekonomi lokal. Program MBG penting untuk menekan stunting membuka lapangan kerja sekaligus memperkuat rantai pasok lokal. https://t.co/QPVV6bB21T,1.98729e+18,https://pbs.twimg.com/media/G5PSafubYAAU6cy.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059543863525,1.41191e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Siapa sangka semangat Anak Bangsa di Papua meningkat hanya karena sepiring lauk ayam dari MBG? Gizi baik semangat sekolah naik! #3TIndonesia https://t.co/eIaK7USOE0,1.98729e+18,https://pbs.twimg.com/media/G5Pk0bebgAAxY5_.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059459702931,1.49727e+18,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Hadirnya MBG ternyata memiliki makna mendalam untuk Anak Bangsa di seluruh Plosok negeri bukan hanya karena mendapatkan Hak nya tapi mereka mendapat hal-hal baru yang mungkin belom mereka jumpai #3TIndonesia https://t.co/DVFGXjWvoN,1.98729e+18,https://pbs.twimg.com/media/G5Q_1ccbIAMQZeI.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294059027964114,621602653.0,
1.98729e+18,Sat Nov 08 23:00:00 +0000 2025,0,Siswa bawa pulang jatah MBG untuk keluarga. Kisah haru di balik menu bergizi ini menunjukkan kepedulian tulus Anak Bangsa #3TIndonesia Malming Menit Dear X #MeAndTheeSeriesSpecial Minggu permen jumbo https://t.co/hKNEk2qkD6,1.98729e+18,https://pbs.twimg.com/media/G5QduqHbIAITA38.jpg,,in,,0,0,0,https://x.com/undefined/status/1987294058604015978,1.97293e+18,
1.98697e+18,Sat Nov 08 22:57:46 +0000 2025,1,@txtfromjogja Banyak keluhan dulu anaknya gk pernah ad riwayat sakitnpwrut setelah konsumsi mbg malah kena sakit perut.. emang gk bener ini program 70% pihak sekolah nolak aj mereka paksa makan MBG gw cuma bisa doa semoga smua oarang staf mbg keracunan biar tahu rasanya sakit,1.98729e+18,,txtfromjogja,in,,0,0,0,https://x.com/undefined/status/1987293495774880185,1933443925.0,
1.98719e+18,Sat Nov 08 22:54:34 +0000 2025,0,@radarbangsa_com Masi banyak kasus keracunan cuma takut mau bersuara.. tahu sendiri dapur mbg punya siapa? (Yg punya power buat orang ilang?),1.98729e+18,,radarbangsa_com,in,,0,0,0,https://x.com/undefined/status/1987292690950881534,1933443925.0,
1.89259e+18,Sat Nov 08 22:53:42 +0000 2025,0,@TemenEinstein_ @diptherium @Afat3K Aamiin gw jg berharap bgt krn ni mbg pada Batu kalau di kasi masukan mereka gob lok apk gimana si ? Apa blm tahu rasanya anak keracunan jengkel sampai ubun 2,1.98729e+18,,TemenEinstein_,in,,0,0,0,https://x.com/undefined/status/1987292473530720461,1933443925.0,
1.9866e+18,Sat Nov 08 22:46:21 +0000 2025,0,@kalderanews Semoga para siswa yang keracunan bisa mendapatkan penanganan terbaik agar segera sembuh saatnya mendukung Kerja Nyata pemerintah dan BGN untuk mencegah terjadinya keracunan dan dampak lainnya pada pelaksanaan MBG. Tetap #LanjutkanMBG karena manfaat bagi anak anak Indonesia.,1.98729e+18,,kalderanews,in,,0,0,0,https://x.com/undefined/status/1987290623712604552,1.43742e+18,
1.98729e+18,Sat Nov 08 22:43:55 +0000 2025,1,Ma AWAAAAA #SecretStoryAfrique,1.98729e+18,,,in,,0,0,0,https://x.com/undefined/status/1987290012808040585,1.24418e+18,
1.98678e+18,Sat Nov 08 22:38:16 +0000 2025,0,@Sima1Syaifuddin Semoga anak anak sekolah tetap terlindungi dari berbagai hal buruk terkait keracunan menu MBG pemerintah dan BGN terus fokus Kerja Nyata untuk melakukan perbaikan dan pengawasan secara menyeluruh. Kedepannya #LanjutkanMBG harus bebas dari keracunan dan persoalan lainnya.,1.98729e+18,,Sima1Syaifuddin,in,,0,0,0,https://x.com/undefined/status/1987288587805860017,1.43742e+18,
1.98729e+18,Sat Nov 08 22:37:59 +0000 2025,0,Dgn MBG kita jg memastikan Indonesia tdk krisis pangan MBG membuat petani peternak dan nelayan sudah mulai terseyum biarkan kaum pesimis jd penonton budiman melihat di tahun2 yg akan datang,1.98729e+18,,,in,,0,1,0,https://x.com/undefined/status/1987288517584818685,1.94607e+18,
1.98729e+18,Sat Nov 08 22:30:20 +0000 2025,6,Survei Indikator: Mayoritas Masyarakat Ingin Program MBG Dilanjutkan Jakarta Mayoritas masyarakat Indonesia menilai program Makan Bergizi Gratis (MBG) perlu terus berlanjut. Hal ini terungkap dalam survei nasional yang dirilis lembaga Indikator Politik Indonesia. Sebanyak https://t.co/OAimYJAQDj,1.98729e+18,https://pbs.twimg.com/media/G5RCnyqbQAAH74T.jpg,,in,,16,5,5,https://x.com/undefined/status/1987286594739708330,121640063.0,
1.987e+18,Sat Nov 08 22:26:00 +0000 2025,0,@Tribun_Ternate Keracunan dan persoalan lain yang terjadi dalam pelaksanaan program MBG menjadi fokus Kerja Nyata pemerintah dan BGN untuk perbaikan dan pengawasan secara menyeluruh kedepannya #LanjutkanMBG harus zero defect serta zero error.,1.98729e+18,,Tribun_Ternate,in,,0,0,0,https://x.com/undefined/status/1987285501930598825,1.78907e+18,
1.98729e+18,Sat Nov 08 22:25:21 +0000 2025,6,spill menu mbg di daerah kalian??? https://t.co/nIduBgXJqD,1.98729e+18,https://pbs.twimg.com/media/G5RBeOmbkAA5Afd.jpg,,in,,0,11,0,https://x.com/undefined/status/1987285340231770438,1.59626e+18,
1.98728e+18,Sat Nov 08 22:13:32 +0000 2025,138,Program MBG Tidak Menggunakan Alat dan Bahan Impor #MakanBergiziGratis https://t.co/RhgZib6d3H,1.98728e+18,https://pbs.twimg.com/amplify_video_thumb/1987282326171361281/img/ZvsH_MVC57XNH0aH.jpg,,in,,0,118,130,https://x.com/undefined/status/1987282364394074620,2377352785.0,
1.98728e+18,Sat Nov 08 22:13:26 +0000 2025,127,Pemenuhan Peralatan MBG Berbasis Produksi Lokal #MakanBergiziGratis https://t.co/qr24ogHhh7,1.98728e+18,https://pbs.twimg.com/media/G5Q-wMPbIAE2FPv.jpg,,in,,0,112,124,https://x.com/undefined/status/1987282341920932123,2377352785.0,
1.98699e+18,Sat Nov 08 22:13:23 +0000 2025,0,@Giiselje Mbg tiadakan aja bnyak rakyat rela alihkan buat bayar hutang.,1.98728e+18,,Giiselje,in,,0,0,0,https://x.com/undefined/status/1987282328075575718,8.30986e+17,
1.98699e+18,Sat Nov 08 22:09:34 +0000 2025,0,@MuhammadTuhasan Inilah generasi muda yang otaknya sudah usang dan rusak sungguh kasihan mungkin dulu nya ga makan MBG. jadinya ya begini. Kerjanya hanya mengprofokatori masyarakat.,1.98728e+18,,MuhammadTuhasan,in,,0,0,0,https://x.com/undefined/status/1987281368401985725,1.96024e+18,
1.98728e+18,Sat Nov 08 22:01:13 +0000 2025,0,Padahal MBG ini bisa nyukseskan program kerja bapak @prabowo @gibran loh yg buka lowongan kerja bagi masyarakat kerja loh tp banyak banget masyarakat umum yg ngga dapat kesempatan ini.Program bapak @prabowo @gibran_tweet sudah bagus tapi kerja anak buah bapak yg pada ngga becus,1.98728e+18,,,in,,0,0,0,https://x.com/undefined/status/1987279267743604785,1.46388e+18,
1.98728e+18,Sat Nov 08 22:00:14 +0000 2025,6,MBG kalo dikelola sekolah jadinya kayak gini. Problemnya di Indonesia itu memang tujuan wowok hanya ingin memberi makan kroni kroninya doang menggunakan APBN. Nggak bener bener ikhlas kalo MBG nggak melibatkan kroni.,1.98728e+18,,,in,,0,1,0,https://x.com/undefined/status/1987279019331756406,1.54172e+18,
1.59349e+18,Sat Nov 08 21:57:21 +0000 2025,0,@ywonnielvs @gibran_tweet Oalah pantes tipikal kremy + voter 02 + ternak RM (RakabuMing) + penerima MBG ,1.98728e+18,,ywonnielvs,in,,0,0,0,https://x.com/undefined/status/1987278294774108215,1.67495e+18,
1.98697e+18,Sat Nov 08 21:56:42 +0000 2025,0,@txtfromjogja Ada ribuan penyedia catering dgn pengalaman puluhan tahun tapi MBG milih Sppg yg penuh KKN...,1.98728e+18,,txtfromjogja,in,,0,0,0,https://x.com/undefined/status/1987278129526866224,99473222.0,
1.98728e+18,Sat Nov 08 21:52:40 +0000 2025,0,@prabowo @gibran_tweet pak boleh ngga dievalusi sistem perekrutan relawan MBG supaya lebih transparan dan adil. Kadang loker MBG gini tuh ngga dishare di sosmed kaya loker2 gitu. Cuman dari mulut ke mulut. Masa baru dapat info ada loker tiba2 dah penuh aja,1.98728e+18,,prabowo,in,,0,2,0,https://x.com/undefined/status/1987277112261464428,1.46388e+18,
1.98728e+18,Sat Nov 08 21:50:31 +0000 2025,1,Orang India malah kepengen mbg diperluas...,1.98728e+18,,,in,,0,0,0,https://x.com/undefined/status/1987276574148944309,398798880.0,
1.98725e+18,Sat Nov 08 21:50:27 +0000 2025,1,@glamouuzz mbg on monday ,1.98728e+18,,glamouuzz,in,,0,1,0,https://x.com/undefined/status/1987276556553883775,8.5528e+17,
1.98728e+18,Sat Nov 08 21:47:28 +0000 2025,0,gengsi segede dana mbg,1.98728e+18,,,in,,0,0,0,https://x.com/undefined/status/1987275806469726654,1.14242e+18,
1.98728e+18,Sat Nov 08 21:45:04 +0000 2025,18,MBG makin lama makin mengerikan https://t.co/kaKJyLlFYr,1.98728e+18,https://pbs.twimg.com/media/G5Q4Q-IbMAEltTX.jpg,,in,,0,8,15,https://x.com/undefined/status/1987275202431230136,227320530.0,
1.98728e+18,Sat Nov 08 21:44:35 +0000 2025,0,Anggur Hijau Beracun Sianida Ditemukan di Program MBG Komisi IV DPR Soroti Pengawasan Impor https://t.co/uulB0K7Le1,1.98728e+18,,,in,,0,0,0,https://x.com/undefined/status/1987275080301179026,1.46682e+18,
1.98699e+18,Sat Nov 08 21:41:18 +0000 2025,0,@Giiselje kayanya kalo orang biasa bikin perternakan ayam 20T bisa buat peternakan ayam puluhan hektar kita liat mbg nanti paling hasilnya seberapa kawkwk,1.98727e+18,,Giiselje,in,,0,0,0,https://x.com/undefined/status/1987274255659377056,1.62548e+18,
1.98727e+18,Sat Nov 08 21:23:01 +0000 2025,0,Drpd India mending perkoro MBG belajar nang penjara d Jepang ae lo Prabsss!!!...,1.98727e+18,,,in,,0,0,0,https://x.com/undefined/status/1987269652792352930,161983657.0,
1.98727e+18,Sat Nov 08 21:27:26 +0000 2025,0,Sarahhhh #SecretStoryAfrique,1.98727e+18,,,in,,0,0,0,https://x.com/undefined/status/1987270763653599380,1.24418e+18,
1.98727e+18,Sat Nov 08 21:21:56 +0000 2025,0,Indonesia to build integrated poultry farms to support MBG program Baca selengkapnya: https://t.co/xIMxaTX4al Sunderland permen dari lazada wardah padel open https://t.co/x53YFJgFEJ,1.98727e+18,https://pbs.twimg.com/media/G5Qy-A2aYAAjVNb.jpg,,in,,0,1,0,https://x.com/undefined/status/1987269378304532494,61093524.0,
1.98709e+18,Sat Nov 08 21:18:20 +0000 2025,0,@lapakXINSOO gabuka mbg dulu disini takut mnebar racun kemana mana,1.98727e+18,,lapakXINSOO,in,,0,1,0,https://x.com/undefined/status/1987268471902933133,8.64058e+17,
1.98598e+18,Sat Nov 08 21:09:09 +0000 2025,0,@SumandoGaek Tentunya pemerintah bertanggung jawab dalam hal penangangan medisnya bahkan Kerja Nyata BGN fokus untuk mewujudkan pelaksanaan MBG yang benar benar berjalan tanpa keracunan dan persoalannya lainnya #LanjutkanMBG,1.98727e+18,,SumandoGaek,in,,1,0,0,https://x.com/undefined/status/1987266163999736057,1.78907e+18,
1.98724e+18,Sat Nov 08 21:06:07 +0000 2025,1,@Ali_ce12111 ADD ME dana.mbg,1.98727e+18,,Ali_ce12111,in,,0,0,0,https://x.com/undefined/status/1987265400078540880,1.97294e+18,
1.98726e+18,Sat Nov 08 20:48:03 +0000 2025,0,MBG TUH JADI TAI DOANG JADI BIKIN EFISIENSI SEMUA LINI YA ALLAH SUBHANAKA INNI KUNTU MINA DZOLIMIN,1.98726e+18,,,in,,0,0,0,https://x.com/undefined/status/1987260854098898957,1.75461e+18,
1.98711e+18,Sat Nov 08 20:47:27 +0000 2025,2,@Gojekmilitan @prabowo Pasti benar ini bang kemarin aja ada berita klo angggur hijau IMPORT utk MBG mengandung sianida! IMPORT sdh pasti bukan UMKM lokal kan? https://t.co/5IGFHKxwoV,1.98726e+18,,Gojekmilitan,in,,0,0,2,https://x.com/undefined/status/1987260701778526238,602593737.0,
1.98726e+18,Sat Nov 08 20:37:51 +0000 2025,0,Pelaksanaan program Makan Bergizi Gratis (MBG) di Kabupaten Jember masih belum merata. Dari total 12 pesantren yang masuk dalam program tersebut baru enam SPPG berbasis pesantren yang dipastikan mulai beroperasi pada Senin (10/11/2025).https://t.co/2Hzam8egzn,1.98726e+18,,,in,,0,0,0,https://x.com/undefined/status/1987258287268766017,104459733.0,
1.98657e+18,Sat Nov 08 20:26:52 +0000 2025,0,@VIRGO1409271346 Ga penting mba lebih penting wosh dan mbg,1.98726e+18,,VIRGO1409271346,in,,0,0,0,https://x.com/undefined/status/1987255522916245537,336689970.0,
1.98725e+18,Sat Nov 08 20:23:24 +0000 2025,0,siapa mau makan bol gwe(MBG),1.98725e+18,,,in,,0,2,0,https://x.com/undefined/status/1987254651423756675,758186846.0,
1.98725e+18,Sat Nov 08 20:11:10 +0000 2025,0,@justwale_ @multibank_io Mbg is coming bro,1.98725e+18,,justwale_,in,,0,0,0,https://x.com/undefined/status/1987251572800102783,1.44989e+18,
1.98586e+18,Sat Nov 08 20:07:35 +0000 2025,0,@Taaean kan kita yang jadi mbg nya,1.98725e+18,,Taaean,in,,0,1,0,https://x.com/undefined/status/1987250668063822333,2196193738.0,
1.98716e+18,Sat Nov 08 20:00:37 +0000 2025,0,@evapendek_ YEWSsssss AKU DIKASIH MAKAN UESSSS THIS IS MY MBG,1.98725e+18,,evapendek_,in,,0,0,0,https://x.com/undefined/status/1987248914198896971,1.34388e+18,
1.98704e+18,Sat Nov 08 19:55:16 +0000 2025,0,@jevnnolee @prabowo Kerja nyata bangun MBG dg aman &amp; bergizi Ndasmu ! Pelajar Keracunan marak trus trjdi itu samahalnya kerja si Dadan Ketua MBG itu tdk becus. Aneh bget jk trus dipertahankan pak Wowo,1.98725e+18,,jevnnolee,in,,0,0,0,https://x.com/undefined/status/1987247570545233957,1.68866e+18,
1.98725e+18,Sat Nov 08 19:50:55 +0000 2025,0,MBG (MUKBANG) https://t.co/H7MQNCPxXB,1.98725e+18,https://pbs.twimg.com/media/G5QeI3cbIAMDTtU.jpg,,in,,0,1,0,https://x.com/undefined/status/1987246475873820768,1.54942e+18,
1.98725e+18,Sat Nov 08 19:46:49 +0000 2025,0, Generasi Sehat Masa Depan Cerah! Pemerintah terus berkomitmen memberikan akses gizi seimbang bagi anak-anak dan ibu hamil melalui Program Makan Bergizi Gratis (MBG). Ayo dukung bersama demi Indonesia yang lebih sehat! #MakanBergiziGratis #GenerasiSehat https://t.co/vOgnlFdVuf,1.98725e+18,https://pbs.twimg.com/media/G5QdL8VacAASX3D.jpg,,in,,0,0,0,https://x.com/undefined/status/1987245443118752131,1.69744e+18,
1.98725e+18,Sat Nov 08 19:46:12 +0000 2025,0, Generasi Sehat Masa Depan Cerah! Pemerintah terus berkomitmen memberikan akses gizi seimbang bagi anak-anak dan ibu hamil melalui Program Makan Bergizi Gratis (MBG). Ayo dukung bersama demi Indonesia yang lebih sehat! #MakanBergiziGratis #GenerasiSehat https://t.co/P4V906FDhm,1.98725e+18,https://pbs.twimg.com/media/G5QdCkebIAA-jdZ.jpg,,in,,0,0,0,https://x.com/undefined/status/1987245288751608298,1.69744e+18,
1.98725e+18,Sat Nov 08 19:45:25 +0000 2025,0, Generasi Sehat Masa Depan Cerah! Pemerintah terus berkomitmen memberikan akses gizi seimbang bagi anak-anak dan ibu hamil melalui Program Makan Bergizi Gratis (MBG). Ayo dukung bersama demi Indonesia yang lebih sehat! #MakanBergiziGratis #GenerasiSehat https://t.co/YpJfSr34PG,1.98725e+18,https://pbs.twimg.com/media/G5Qc2kbawAA9VgB.jpg,,in,,0,0,0,https://x.com/undefined/status/1987245091220791475,1.69744e+18,
1.98724e+18,Sat Nov 08 19:44:29 +0000 2025,0, Generasi Sehat Masa Depan Cerah! Pemerintah terus berkomitmen memberikan akses gizi seimbang bagi anak-anak dan ibu hamil melalui Program Makan Bergizi Gratis (MBG). Ayo dukung bersama demi Indonesia yang lebih sehat! #MakanBergiziGratis #GenerasiSehat https://t.co/qHWcGYNakq,1.98724e+18,https://pbs.twimg.com/media/G5QcpzkbwAA-joV.jpg,,in,,0,0,0,https://x.com/undefined/status/1987244854771130406,1.69744e+18,
1.98724e+18,Sat Nov 08 19:43:39 +0000 2025,0, Generasi Sehat Masa Depan Cerah! Pemerintah terus berkomitmen memberikan akses gizi seimbang bagi anak-anak dan ibu hamil melalui Program Makan Bergizi Gratis (MBG). Ayo dukung bersama demi Indonesia yang lebih sehat! #MakanBergiziGratis #GenerasiSehat https://t.co/U1rG3dOV9d,1.98724e+18,https://pbs.twimg.com/media/G5QcdjwbIAEZD4k.jpg,,in,,0,0,0,https://x.com/undefined/status/1987244644678443123,1.69744e+18,
1.98724e+18,Sat Nov 08 19:35:04 +0000 2025,0,Ini jobdesc-nya blio emang cuman supervise program MBG kah selama setahun menjabat? ️,1.98724e+18,,,in,,0,0,0,https://x.com/undefined/status/1987242486260179280,526098148.0,
1.98678e+18,Sat Nov 08 19:24:12 +0000 2025,0,@ZakkiAmali Rezim saat ini hanya Peduli PROGRAM Tanpa mempertimbangkan Efek BURUK Kepada Rakyatnya! MBG Ethanol Tambang Wapres Parcok Sebut apa yg Tidak BerEFEK NEGATIF pada Rakyat? #RepublikSakit 🇮🇩️🇮🇩,1.98724e+18,,ZakkiAmali,in,,0,0,0,https://x.com/undefined/status/1987239751641112949,774524040.0,
1.98713e+18,Sat Nov 08 19:18:13 +0000 2025,6,@radenrauf Agak telat bgt tapi izin ikutan mas raden Hi! Kenalin aku gula/165cm/26 tahun yg lg tiba tiba nambah hobi jadi atlet gym! selain itu aku suka baca buku &amp; aku juga suka masak!! Siapa yg mau cobain mbg? (makanan buatan gula HAHAHA) https://t.co/odZZIfxYID,1.98724e+18,https://pbs.twimg.com/media/G5QWpt3a0AAElvI.jpg,radenrauf,in,,0,1,0,https://x.com/undefined/status/1987238244753555571,1.68604e+18,
1.98711e+18,Sat Nov 08 19:14:39 +0000 2025,2,@shitlicious Agak telat bgt tapi izin ikutan mas alitt Hi! Kenalin aku gula/165cm/26 tahun yg lg tiba tiba nambah hobi jadi atlet gym! selain itu aku suka baca buku &amp; aku juga suka masak!! Siapa yg mau cobain mbg? (makanan buatan gula HAHAHA) https://t.co/BFRgAR84zv,1.98724e+18,https://pbs.twimg.com/media/G5QV1gCbIAAUYHC.jpg,shitlicious,in,,0,1,0,https://x.com/undefined/status/1987237349705850905,1.68604e+18,
